DISCOUNT_ITEM_ID|DISCOUNT_ITEM_TYPE|DISCOUNT_ITEM_VALUE|CONDITION_ID
1848511|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1848512|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1848513|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1848514|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1848515|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1848516|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1848517|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1848518|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1848519|1|HPN;R  ;QR911    ;*;*;*;*;R;*;*;|134984
1848520|1|HPN;R  ;RL911    ;*;*;*;*;R;*;*;|134984
1848521|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1848522|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1848523|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1848524|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1848525|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1848526|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1848527|1|HPN;R  ;QR911    ;*;*;*;*;R;*;*;|134984
1848528|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1848529|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1848530|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1848531|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1848532|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1848533|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1848534|1|HPN;R  ;RL911    ;*;*;*;*;R;*;*;|134984
1848535|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1848536|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1848537|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1848538|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1848539|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1848540|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1848541|1|HPN;R  ;QR911    ;*;*;*;*;R;*;*;|134984
1848542|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664377|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664378|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664379|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664380|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664381|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664382|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664383|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664384|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664385|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664386|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664387|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664388|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664389|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664390|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664391|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664392|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664393|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664394|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664395|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664396|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664413|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664414|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664415|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664416|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664417|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664418|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664419|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664420|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664421|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664422|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664423|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664424|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664425|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664426|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664427|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664428|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664429|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664430|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664431|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664432|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664437|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664438|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664439|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664440|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664441|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664442|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664443|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664444|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664445|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664446|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664447|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664448|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664449|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664450|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664451|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664452|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664453|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664454|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664455|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664456|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664457|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664458|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664459|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664460|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664461|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664462|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664463|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664464|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664469|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664470|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664471|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664472|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664477|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664478|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664479|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664480|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664481|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664482|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664483|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664484|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664485|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664486|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664487|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664488|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664489|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664490|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664491|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664492|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1664493|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1664494|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664495|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664496|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664497|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1664498|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1664499|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664500|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664505|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664506|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664507|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664508|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664509|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664510|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664511|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664512|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664513|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664514|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664515|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664516|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664517|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664518|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664519|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664520|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1664521|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1664522|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664523|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664524|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664525|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1664526|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1664527|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664528|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664529|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664530|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664531|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664532|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664533|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664534|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664535|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664536|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664537|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664538|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664539|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664540|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664541|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664542|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664543|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664544|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664545|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664546|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664547|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664548|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1664549|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664550|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1664551|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664552|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664553|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1664554|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1664555|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664556|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664565|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664566|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664567|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664568|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664569|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664570|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664571|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664572|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664573|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664574|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664575|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1664576|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1664577|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664578|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664579|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664580|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664581|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1664582|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1664583|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664584|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664593|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664594|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664595|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664596|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664597|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664598|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664599|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664600|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664961|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664962|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664963|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664964|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664965|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1664966|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1664967|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1664968|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1664969|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664970|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664971|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664972|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664973|1|HPN;R  ;STVC1    ;*;*;*;*;R;*;*;|134984
1664974|1|HPN;R  ;WMR      ;*;*;*;*;R;*;*;|134984
1664985|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664986|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664987|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1664988|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1664989|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1664990|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1664991|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1664992|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1664993|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1664994|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1664995|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1664996|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1664997|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1664998|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1664999|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1665000|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1665001|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1665002|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1665003|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1665004|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1665005|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1665006|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1665007|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1665008|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1665151|1|HPN;R  ;1M212    ;*;*;*;*;R;*;*;|134984
1665152|1|HPN;R  ;1M284    ;*;*;*;*;R;*;*;|134984
1665153|1|HPN;R  ;RCDND    ;*;*;*;*;R;*;*;|134984
1665154|1|HPN;R  ;1M195    ;*;*;*;*;R;*;*;|134984
1665155|1|HPN;R  ;1M196    ;*;*;*;*;R;*;*;|134984
1665156|1|HPN;R  ;1M197    ;*;*;*;*;R;*;*;|134984
1665157|1|HPN;R  ;1M198    ;*;*;*;*;R;*;*;|134984
1665158|1|HPN;R  ;1M199    ;*;*;*;*;R;*;*;|134984
1665159|1|HPN;R  ;1M211    ;*;*;*;*;R;*;*;|134984
1665160|1|HPN;R  ;1M285    ;*;*;*;*;R;*;*;|134984
1665161|1|HPN;R  ;1M286    ;*;*;*;*;R;*;*;|134984
1665162|1|HPN;R  ;1M287    ;*;*;*;*;R;*;*;|134984
1665163|1|HPN;R  ;1M288    ;*;*;*;*;R;*;*;|134984
1665164|1|HPN;R  ;1M289    ;*;*;*;*;R;*;*;|134984
1665165|1|HPN;R  ;1M291    ;*;*;*;*;R;*;*;|134984
1665166|1|HPN;R  ;EVMV1    ;*;*;*;*;R;*;*;|134984
1665167|1|HPN;R  ;EVMV2    ;*;*;*;*;R;*;*;|134984
1665168|1|HPN;R  ;EVMV3    ;*;*;*;*;R;*;*;|134984
1665169|1|HPN;R  ;EVMV4    ;*;*;*;*;R;*;*;|134984
1665170|1|HPN;R  ;EVMVE    ;*;*;*;*;R;*;*;|134984
1665171|1|HPN;R  ;EVMVF    ;*;*;*;*;R;*;*;|134984
1665089|1|HPN;R  ;1M226    ;*;*;*;*;R;*;*;|134984
1665090|1|HPN;R  ;1M213    ;*;*;*;*;R;*;*;|134984
1665091|1|HPN;R  ;1M214    ;*;*;*;*;R;*;*;|134984
1665092|1|HPN;R  ;1M215    ;*;*;*;*;R;*;*;|134984
1665093|1|HPN;R  ;1M216    ;*;*;*;*;R;*;*;|134984
1665094|1|HPN;R  ;1M217    ;*;*;*;*;R;*;*;|134984
1665095|1|HPN;R  ;1M218    ;*;*;*;*;R;*;*;|134984
1665096|1|HPN;R  ;1M219    ;*;*;*;*;R;*;*;|134984
1665097|1|HPN;R  ;1M221    ;*;*;*;*;R;*;*;|134984
1665098|1|HPN;R  ;1M222    ;*;*;*;*;R;*;*;|134984
1665099|1|HPN;R  ;1M224    ;*;*;*;*;R;*;*;|134984
1665100|1|HPN;R  ;1M225    ;*;*;*;*;R;*;*;|134984
1665101|1|HPN;R  ;1M227    ;*;*;*;*;R;*;*;|134984
1665102|1|HPN;R  ;1M228    ;*;*;*;*;R;*;*;|134984
1665103|1|HPN;R  ;1M263    ;*;*;*;*;R;*;*;|134984
1665104|1|HPN;R  ;1M264    ;*;*;*;*;R;*;*;|134984
1665105|1|HPN;R  ;1M265    ;*;*;*;*;R;*;*;|134984
1665106|1|HPN;R  ;1M266    ;*;*;*;*;R;*;*;|134984
1665107|1|HPN;R  ;1M267    ;*;*;*;*;R;*;*;|134984
1665108|1|HPN;R  ;1M268    ;*;*;*;*;R;*;*;|134984
1665109|1|HPN;R  ;1M269    ;*;*;*;*;R;*;*;|134984
1665110|1|HPN;R  ;1M271    ;*;*;*;*;R;*;*;|134984
1665111|1|HPN;R  ;1M272    ;*;*;*;*;R;*;*;|134984
1665112|1|HPN;R  ;1M273    ;*;*;*;*;R;*;*;|134984
1665113|1|HPN;R  ;1M274    ;*;*;*;*;R;*;*;|134984
1665114|1|HPN;R  ;1M275    ;*;*;*;*;R;*;*;|134984
1665115|1|HPN;R  ;1M276    ;*;*;*;*;R;*;*;|134984
1665116|1|HPN;R  ;1M277    ;*;*;*;*;R;*;*;|134984
1665117|1|HPN;R  ;CCTRE    ;*;*;*;*;R;*;*;|134984
1665118|1|HPN;R  ;CCTRF    ;*;*;*;*;R;*;*;|134984
1665119|1|HPN;R  ;PACE1    ;*;*;*;*;R;*;*;|134984
1665120|1|HPN;R  ;PACF1    ;*;*;*;*;R;*;*;|134984
1665121|1|HPN;R  ;PACFB    ;*;*;*;*;R;*;*;|134984
1665122|1|HPN;R  ;PANEB    ;*;*;*;*;R;*;*;|134984
1665123|1|HPN;R  ;PANFB    ;*;*;*;*;R;*;*;|134984
1665124|1|HPN;R  ;RSV4A    ;*;*;*;*;R;*;*;|134984
1665125|1|HPN;R  ;RSVC2    ;*;*;*;*;R;*;*;|134984
1665126|1|HPN;R  ;RSVC4    ;*;*;*;*;R;*;*;|134984
1665127|1|HPN;R  ;RSVC5    ;*;*;*;*;R;*;*;|134984
1665128|1|HPN;R  ;RSVC7    ;*;*;*;*;R;*;*;|134984
1665129|1|HPN;R  ;RSVC9    ;*;*;*;*;R;*;*;|134984
1665130|1|HPN;R  ;1M223    ;*;*;*;*;R;*;*;|134984
1665131|1|HPN;R  ;1M278    ;*;*;*;*;R;*;*;|134984
1665132|1|HPN;R  ;RSVC1    ;*;*;*;*;R;*;*;|134984
1665133|1|HPN;R  ;1M231    ;*;*;*;*;R;*;*;|134984
1665134|1|HPN;R  ;1M232    ;*;*;*;*;R;*;*;|134984
1665135|1|HPN;R  ;1M234    ;*;*;*;*;R;*;*;|134984
1665136|1|HPN;R  ;1M235    ;*;*;*;*;R;*;*;|134984
1665137|1|HPN;R  ;1M279    ;*;*;*;*;R;*;*;|134984
1665138|1|HPN;R  ;1M281    ;*;*;*;*;R;*;*;|134984
1665139|1|HPN;R  ;1M282    ;*;*;*;*;R;*;*;|134984
1665140|1|HPN;R  ;1M283    ;*;*;*;*;R;*;*;|134984
1665141|1|HPN;R  ;BVFS3    ;*;*;*;*;R;*;*;|134984
1665142|1|HPN;R  ;BVFS4    ;*;*;*;*;R;*;*;|134984
1665143|1|HPN;R  ;BVFS5    ;*;*;*;*;R;*;*;|134984
1665144|1|HPN;R  ;VMES3    ;*;*;*;*;R;*;*;|134984
1665145|1|HPN;R  ;VMES4    ;*;*;*;*;R;*;*;|134984
