DISCOUNT_ITEM_ID|DISCOUNT_ITEM_TYPE|DISCOUNT_ITEM_VALUE|CONDITION_ID
1665146|1|HPN;R  ;VMES5    ;*;*;*;*;R;*;*;|134984
1675404|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1675405|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1675406|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1675407|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1675408|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1675409|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1675410|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1675411|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1675412|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1675413|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1675414|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1675415|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1675929|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1675930|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1675931|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1675932|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1675933|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1675934|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1675935|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1675936|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1675937|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1675938|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1675939|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1675940|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1675941|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1675942|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1675943|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1675944|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1675945|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1675946|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1675947|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1675948|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1675949|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1675950|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1675951|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1675952|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1675953|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1675954|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1675955|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1675956|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1675957|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1675958|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1675959|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1675960|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1675961|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1675962|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1675963|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1675964|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1675969|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1675970|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1675971|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1675972|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1675973|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1675974|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1675975|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1675976|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1675977|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1675978|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1675979|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1675980|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1676729|1|HPN;R  ;1M212    ;*;*;*;*;R;*;*;|134984
1676730|1|HPN;R  ;RCDND    ;*;*;*;*;R;*;*;|134984
1676731|1|HPN;R  ;1M284    ;*;*;*;*;R;*;*;|134984
1676732|1|HPN;R  ;1M229    ;*;*;*;*;R;*;*;|134984
1676733|1|HPN;R  ;1M296    ;*;*;*;*;R;*;*;|134984
1676734|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676735|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676736|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676737|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676738|1|HPN;R  ;1M241    ;*;*;*;*;R;*;*;|134984
1676739|1|HPN;R  ;1M242    ;*;*;*;*;R;*;*;|134984
1676740|1|HPN;R  ;1M298    ;*;*;*;*;R;*;*;|134984
1676741|1|HPN;R  ;1M299    ;*;*;*;*;R;*;*;|134984
1676909|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676910|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676911|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676912|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676913|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1676914|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1676915|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1676916|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1676917|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1676918|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1676919|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1676920|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1676921|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676922|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676923|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676924|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676925|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1676926|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1676927|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1676928|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1676929|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1676930|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1676931|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1676932|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1676933|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676934|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676935|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676936|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676937|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1676938|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1676939|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1676940|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1676941|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1676942|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1676943|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1676944|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1676957|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676958|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676959|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676960|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676961|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1676962|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1676963|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1676964|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1676965|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1676966|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1676967|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1676968|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1676969|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676970|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676971|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676972|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676973|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1676974|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1676975|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1676976|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1676977|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1676978|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1676979|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1676980|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1676981|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1676982|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1676983|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1676984|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1676985|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1676986|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1676987|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1676988|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1676989|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1676990|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1676991|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1676992|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1677189|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1677190|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1677191|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1677192|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1677193|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1677194|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1677195|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1677196|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1677197|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1677198|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1677199|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1677200|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1677201|1|HPN;R  ;RL911    ;*;*;*;*;R;*;*;|134984
1677202|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1677203|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1677204|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1677205|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1677206|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1677207|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1677208|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1677209|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1677210|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1677211|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1677212|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1677213|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1677214|1|HPN;R  ;RL911    ;*;*;*;*;R;*;*;|134984
1678543|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1678544|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1678545|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1678546|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1678547|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1678548|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1678549|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1678550|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1678551|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1678552|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1678553|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1678554|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1678531|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1678532|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1678533|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1678534|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1678535|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1678536|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1678537|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1678538|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1678539|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1678540|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1678541|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1678542|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1732113|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1732114|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1732115|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1732116|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1732117|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1732118|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1732119|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1732120|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1732121|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1732122|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1732123|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1732124|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1732125|1|HPN;R  ;1K111O   ;*;*;*;*;R;*;*;|134984
1732126|1|HPN;R  ;1K111Q   ;*;*;*;*;R;*;*;|134984
1732127|1|HPN;R  ;1K112O   ;*;*;*;*;R;*;*;|134984
1732128|1|HPN;R  ;1K112Q   ;*;*;*;*;R;*;*;|134984
1732129|1|HPN;R  ;1K113O   ;*;*;*;*;R;*;*;|134984
1732130|1|HPN;R  ;1K113Q   ;*;*;*;*;R;*;*;|134984
1732131|1|HPN;R  ;1K114O   ;*;*;*;*;R;*;*;|134984
1732132|1|HPN;R  ;1K114Q   ;*;*;*;*;R;*;*;|134984
1732133|1|HPN;R  ;1K115O   ;*;*;*;*;R;*;*;|134984
1732134|1|HPN;R  ;1K115Q   ;*;*;*;*;R;*;*;|134984
1732135|1|HPN;R  ;1K116O   ;*;*;*;*;R;*;*;|134984
1732136|1|HPN;R  ;1K116Q   ;*;*;*;*;R;*;*;|134984
1693529|1|HPN;R  ;1LRA1    ;*;*;*;*;R;*;*;|134984
1693530|1|HPN;R  ;1LRA2    ;*;*;*;*;R;*;*;|134984
1693531|1|HPN;R  ;1LRB1    ;*;*;*;*;R;*;*;|134984
1693532|1|HPN;R  ;1LRB2    ;*;*;*;*;R;*;*;|134984
1693533|1|HPN;R  ;1LRB3    ;*;*;*;*;R;*;*;|134984
1693534|1|HPN;R  ;1LRC1    ;*;*;*;*;R;*;*;|134984
1693535|1|HPN;R  ;1LRC2A   ;*;*;*;*;R;*;*;|134984
1693536|1|HPN;R  ;1LRC2B   ;*;*;*;*;R;*;*;|134984
1693537|1|HPN;R  ;1LRD1    ;*;*;*;*;R;*;*;|134984
1693538|1|HPN;R  ;1LRD2A   ;*;*;*;*;R;*;*;|134984
1693539|1|HPN;R  ;1LRD2B   ;*;*;*;*;R;*;*;|134984
1693540|1|HPN;R  ;1LRD2C   ;*;*;*;*;R;*;*;|134984
1693541|1|HPN;R  ;1LRE1    ;*;*;*;*;R;*;*;|134984
1693542|1|HPN;R  ;1LRE2    ;*;*;*;*;R;*;*;|134984
1693543|1|HPN;R  ;1LRE3    ;*;*;*;*;R;*;*;|134984
1693544|1|HPN;R  ;1LRE4    ;*;*;*;*;R;*;*;|134984
1693545|1|HPN;R  ;1LRF1    ;*;*;*;*;R;*;*;|134984
1693546|1|HPN;R  ;1LRF2    ;*;*;*;*;R;*;*;|134984
1693547|1|HPN;R  ;1LRF3    ;*;*;*;*;R;*;*;|134984
1693548|1|HPN;R  ;1LRF4    ;*;*;*;*;R;*;*;|134984
1693549|1|HPN;R  ;1LRF5    ;*;*;*;*;R;*;*;|134984
1693550|1|HPN;R  ;1LRF6    ;*;*;*;*;R;*;*;|134984
1693551|1|HPN;R  ;1LRF7    ;*;*;*;*;R;*;*;|134984
1693552|1|HPN;R  ;1LRFBA1  ;*;*;*;*;R;*;*;|134984
1693553|1|HPN;R  ;1LRFBA2  ;*;*;*;*;R;*;*;|134984
1693554|1|HPN;R  ;1LRFBB1  ;*;*;*;*;R;*;*;|134984
1693555|1|HPN;R  ;1LRFBB2  ;*;*;*;*;R;*;*;|134984
1693556|1|HPN;R  ;1LRFBB3  ;*;*;*;*;R;*;*;|134984
1693557|1|HPN;R  ;1LRFBC1  ;*;*;*;*;R;*;*;|134984
1693558|1|HPN;R  ;1LRFBC2A ;*;*;*;*;R;*;*;|134984
1693559|1|HPN;R  ;1LRFBC2B ;*;*;*;*;R;*;*;|134984
1693560|1|HPN;R  ;1LRFBD1  ;*;*;*;*;R;*;*;|134984
1693561|1|HPN;R  ;1LRFBD2A ;*;*;*;*;R;*;*;|134984
1693562|1|HPN;R  ;1LRFBD2B ;*;*;*;*;R;*;*;|134984
1693563|1|HPN;R  ;1LRFBD2C ;*;*;*;*;R;*;*;|134984
1693564|1|HPN;R  ;1LRFCA1  ;*;*;*;*;R;*;*;|134984
1693565|1|HPN;R  ;1LRFCA2  ;*;*;*;*;R;*;*;|134984
1693566|1|HPN;R  ;1LRFCB1  ;*;*;*;*;R;*;*;|134984
1693567|1|HPN;R  ;1LRFCB2  ;*;*;*;*;R;*;*;|134984
1693568|1|HPN;R  ;1LRFCB3  ;*;*;*;*;R;*;*;|134984
1693569|1|HPN;R  ;1LRFCC1  ;*;*;*;*;R;*;*;|134984
1693570|1|HPN;R  ;1LRFCC2A ;*;*;*;*;R;*;*;|134984
1693571|1|HPN;R  ;1LRFCC2B ;*;*;*;*;R;*;*;|134984
1693572|1|HPN;R  ;1LRFCD1  ;*;*;*;*;R;*;*;|134984
1693573|1|HPN;R  ;1LRFCD2A ;*;*;*;*;R;*;*;|134984
1693574|1|HPN;R  ;1LRFCD2B ;*;*;*;*;R;*;*;|134984
1693575|1|HPN;R  ;1LRFCD2C ;*;*;*;*;R;*;*;|134984
1693576|1|HPN;R  ;1LRG1    ;*;*;*;*;R;*;*;|134984
1693577|1|HPN;R  ;1LRG2    ;*;*;*;*;R;*;*;|134984
1693578|1|HPN;R  ;1LRHCE1  ;*;*;*;*;R;*;*;|134984
1693579|1|HPN;R  ;1LRHCE2  ;*;*;*;*;R;*;*;|134984
1693580|1|HPN;R  ;1LRHCE3  ;*;*;*;*;R;*;*;|134984
1693581|1|HPN;R  ;1LRHCE4  ;*;*;*;*;R;*;*;|134984
1693582|1|HPN;R  ;1LRHCF1  ;*;*;*;*;R;*;*;|134984
1693583|1|HPN;R  ;1LRHCF2  ;*;*;*;*;R;*;*;|134984
1693584|1|HPN;R  ;1LRHCF3  ;*;*;*;*;R;*;*;|134984
1693585|1|HPN;R  ;1LRHCF4  ;*;*;*;*;R;*;*;|134984
1693586|1|HPN;R  ;1LRHCF5  ;*;*;*;*;R;*;*;|134984
1693587|1|HPN;R  ;1LRHCF6  ;*;*;*;*;R;*;*;|134984
1693588|1|HPN;R  ;1LRHCF7  ;*;*;*;*;R;*;*;|134984
1693589|1|HPN;R  ;1LRHCG1  ;*;*;*;*;R;*;*;|134984
1693590|1|HPN;R  ;1LRHCG2  ;*;*;*;*;R;*;*;|134984
1693591|1|HPN;R  ;1LRA1    ;*;*;*;*;R;*;*;|134984
1693592|1|HPN;R  ;1LRA2    ;*;*;*;*;R;*;*;|134984
1693593|1|HPN;R  ;1LRB1    ;*;*;*;*;R;*;*;|134984
1693594|1|HPN;R  ;1LRB2    ;*;*;*;*;R;*;*;|134984
1693595|1|HPN;R  ;1LRB3    ;*;*;*;*;R;*;*;|134984
1693596|1|HPN;R  ;1LRC1    ;*;*;*;*;R;*;*;|134984
1693597|1|HPN;R  ;1LRC2A   ;*;*;*;*;R;*;*;|134984
1693598|1|HPN;R  ;1LRC2B   ;*;*;*;*;R;*;*;|134984
1693599|1|HPN;R  ;1LRD1    ;*;*;*;*;R;*;*;|134984
1693600|1|HPN;R  ;1LRD2A   ;*;*;*;*;R;*;*;|134984
1693601|1|HPN;R  ;1LRD2B   ;*;*;*;*;R;*;*;|134984
1693602|1|HPN;R  ;1LRD2C   ;*;*;*;*;R;*;*;|134984
1693603|1|HPN;R  ;1LRE1    ;*;*;*;*;R;*;*;|134984
1693604|1|HPN;R  ;1LRE2    ;*;*;*;*;R;*;*;|134984
1693605|1|HPN;R  ;1LRE3    ;*;*;*;*;R;*;*;|134984
1693606|1|HPN;R  ;1LRE4    ;*;*;*;*;R;*;*;|134984
1693607|1|HPN;R  ;1LRF1    ;*;*;*;*;R;*;*;|134984
1693608|1|HPN;R  ;1LRF2    ;*;*;*;*;R;*;*;|134984
1693609|1|HPN;R  ;1LRF3    ;*;*;*;*;R;*;*;|134984
1693610|1|HPN;R  ;1LRF4    ;*;*;*;*;R;*;*;|134984
1693611|1|HPN;R  ;1LRF5    ;*;*;*;*;R;*;*;|134984
1693612|1|HPN;R  ;1LRF6    ;*;*;*;*;R;*;*;|134984
1693613|1|HPN;R  ;1LRF7    ;*;*;*;*;R;*;*;|134984
1693614|1|HPN;R  ;1LRFBA1  ;*;*;*;*;R;*;*;|134984
1693615|1|HPN;R  ;1LRFBA2  ;*;*;*;*;R;*;*;|134984
1693616|1|HPN;R  ;1LRFBB1  ;*;*;*;*;R;*;*;|134984
1693617|1|HPN;R  ;1LRFBB2  ;*;*;*;*;R;*;*;|134984
1693618|1|HPN;R  ;1LRFBB3  ;*;*;*;*;R;*;*;|134984
1693619|1|HPN;R  ;1LRFBC1  ;*;*;*;*;R;*;*;|134984
1693620|1|HPN;R  ;1LRFBC2A ;*;*;*;*;R;*;*;|134984
1693621|1|HPN;R  ;1LRFBC2B ;*;*;*;*;R;*;*;|134984
1693622|1|HPN;R  ;1LRFBD1  ;*;*;*;*;R;*;*;|134984
1693623|1|HPN;R  ;1LRFBD2A ;*;*;*;*;R;*;*;|134984
1693624|1|HPN;R  ;1LRFBD2B ;*;*;*;*;R;*;*;|134984
1693625|1|HPN;R  ;1LRFBD2C ;*;*;*;*;R;*;*;|134984
1693626|1|HPN;R  ;1LRFCA1  ;*;*;*;*;R;*;*;|134984
1693627|1|HPN;R  ;1LRFCA2  ;*;*;*;*;R;*;*;|134984
1693628|1|HPN;R  ;1LRFCB1  ;*;*;*;*;R;*;*;|134984
1693629|1|HPN;R  ;1LRFCB2  ;*;*;*;*;R;*;*;|134984
1693630|1|HPN;R  ;1LRFCB3  ;*;*;*;*;R;*;*;|134984
1693631|1|HPN;R  ;1LRFCC1  ;*;*;*;*;R;*;*;|134984
1693632|1|HPN;R  ;1LRFCC2A ;*;*;*;*;R;*;*;|134984
